cohort_scope,protocol_id,configuration_id,class_name,estimator,feature,category,category_code,termination_sensitive,contributing_sessions,observations,weighted_prevalence
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,getpocket.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,300,12811,0.286082273047
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,getpocket.com,session_balanced,direction,s2c,-1,false,300,12811,0.754952011812
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,getpocket.com,session_balanced,direction,c2s,1,false,300,12811,0.245047988188
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,getpocket.com,session_balanced,tcp_flag_pattern,ACK,16,false,300,12811,0.713741232927
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,getpocket.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,300,12811,0.286258767073
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,joinhoney.com,packet_pooled,direction,s2c,-1,false,234,9662,0.764438004554
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,joinhoney.com,packet_pooled,direction,c2s,1,false,234,9662,0.235561995446
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,joinhoney.com,packet_pooled,tcp_flag_pattern,ACK,16,false,234,9662,0.742703374043
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,joinhoney.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,234,9662,0.257296625957
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,joinhoney.com,session_balanced,direction,s2c,-1,false,234,9662,0.76488938331
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,joinhoney.com,session_balanced,direction,c2s,1,false,234,9662,0.23511061669
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,joinhoney.com,session_balanced,tcp_flag_pattern,ACK,16,false,234,9662,0.744176652071
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,joinhoney.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,234,9662,0.255823347929
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,trustarc.com,packet_pooled,direction,s2c,-1,false,300,10121,0.738365774133
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,trustarc.com,packet_pooled,direction,c2s,1,false,300,10121,0.261634225867
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,trustarc.com,packet_pooled,tcp_flag_pattern,ACK,16,false,300,10121,0.710502914732
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,trustarc.com,packet_pooled,tcp_flag_pattern,FIN|ACK,17,true,300,10121,0.00938642426638
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,trustarc.com,packet_pooled,tcp_flag_pattern,RST|ACK,20,true,300,10121,0.00642229028752
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,trustarc.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,300,10121,0.273688370714
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,trustarc.com,session_balanced,direction,s2c,-1,false,300,10121,0.720372809785
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,trustarc.com,session_balanced,direction,c2s,1,false,300,10121,0.279627190215
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,trustarc.com,session_balanced,tcp_flag_pattern,ACK,16,false,300,10121,0.675611890252
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,trustarc.com,session_balanced,tcp_flag_pattern,FIN|ACK,17,true,300,10121,0.0202623716153
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,trustarc.com,session_balanced,tcp_flag_pattern,RST|ACK,20,true,300,10121,0.0139105197635
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,trustarc.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,300,10121,0.29021521837
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,waze.com,packet_pooled,direction,s2c,-1,false,300,12600,0.780952380952
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,waze.com,packet_pooled,direction,c2s,1,false,300,12600,0.219047619048
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,waze.com,packet_pooled,tcp_flag_pattern,ACK,16,false,300,12600,0.760555555556
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,waze.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,300,12600,0.239444444444
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,waze.com,session_balanced,direction,s2c,-1,false,300,12600,0.780952380952
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,waze.com,session_balanced,direction,c2s,1,false,300,12600,0.219047619048
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,waze.com,session_balanced,tcp_flag_pattern,ACK,16,false,300,12600,0.760555555556
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,waze.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,300,12600,0.239444444444
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,ubuntu.com,packet_pooled,direction,s2c,-1,false,300,12600,0.672698412698
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,ubuntu.com,packet_pooled,direction,c2s,1,false,300,12600,0.327301587302
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,ubuntu.com,packet_pooled,tcp_flag_pattern,ACK,16,false,300,12600,0.623888888889
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,ubuntu.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,300,12600,0.376111111111
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,ubuntu.com,session_balanced,direction,s2c,-1,false,300,12600,0.672698412698
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,ubuntu.com,session_balanced,direction,c2s,1,false,300,12600,0.327301587302
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,ubuntu.com,session_balanced,tcp_flag_pattern,ACK,16,false,300,12600,0.623888888889
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,ubuntu.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,300,12600,0.376111111111
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,web.de,packet_pooled,direction,s2c,-1,false,300,12564,0.729624323464
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,web.de,packet_pooled,direction,c2s,1,false,300,12564,0.270375676536
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,web.de,packet_pooled,tcp_flag_pattern,ACK,16,false,300,12564,0.690146450175
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,web.de,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,300,12564,0.309853549825
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,web.de,session_balanced,direction,s2c,-1,false,300,12564,0.729574516986
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,web.de,session_balanced,direction,c2s,1,false,300,12564,0.270425483014
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,web.de,session_balanced,tcp_flag_pattern,ACK,16,false,300,12564,0.690089061266
general_all_sessions_sensitivity,general_2026,C26-W-FF-B,web.de,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,300,12564,0.309910938734
heldout_primary,general_2026,C26-U-CR-A,arin.net,packet_pooled,direction,s2c,-1,false,45,1082,0.555452865065
heldout_primary,general_2026,C26-U-CR-A,arin.net,packet_pooled,direction,c2s,1,false,45,1082,0.444547134935
heldout_primary,general_2026,C26-U-CR-A,arin.net,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1082,0.640480591497
heldout_primary,general_2026,C26-U-CR-A,arin.net,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1082,0.359519408503
heldout_primary,general_2026,C26-U-CR-A,arin.net,session_balanced,direction,s2c,-1,false,45,1082,0.555526760487
heldout_primary,general_2026,C26-U-CR-A,arin.net,session_balanced,direction,c2s,1,false,45,1082,0.444473239513
heldout_primary,general_2026,C26-U-CR-A,arin.net,session_balanced,tcp_flag_pattern,ACK,16,false,45,1082,0.647668708336
heldout_primary,general_2026,C26-U-CR-A,arin.net,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1082,0.352331291664
heldout_primary,general_2026,C26-U-CR-A,adblockplus.org,packet_pooled,direction,s2c,-1,false,45,1537,0.547820429408
heldout_primary,general_2026,C26-U-CR-A,adblockplus.org,packet_pooled,direction,c2s,1,false,45,1537,0.452179570592
heldout_primary,general_2026,C26-U-CR-A,adblockplus.org,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1537,0.498373454782
heldout_primary,general_2026,C26-U-CR-A,adblockplus.org,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1537,0.501626545218
heldout_primary,general_2026,C26-U-CR-A,adblockplus.org,session_balanced,direction,s2c,-1,false,45,1537,0.550317108138
heldout_primary,general_2026,C26-U-CR-A,adblockplus.org,session_balanced,direction,c2s,1,false,45,1537,0.449682891862
heldout_primary,general_2026,C26-U-CR-A,adblockplus.org,session_balanced,tcp_flag_pattern,ACK,16,false,45,1537,0.50235285801
heldout_primary,general_2026,C26-U-CR-A,adblockplus.org,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1537,0.49764714199
heldout_primary,general_2026,C26-U-CR-A,flipboard.com,packet_pooled,direction,s2c,-1,false,45,1381,0.551049963794
heldout_primary,general_2026,C26-U-CR-A,flipboard.com,packet_pooled,direction,c2s,1,false,45,1381,0.448950036206
heldout_primary,general_2026,C26-U-CR-A,flipboard.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1381,0.509775524982
heldout_primary,general_2026,C26-U-CR-A,flipboard.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1381,0.490224475018
heldout_primary,general_2026,C26-U-CR-A,flipboard.com,session_balanced,direction,s2c,-1,false,45,1381,0.550282972601
heldout_primary,general_2026,C26-U-CR-A,flipboard.com,session_balanced,direction,c2s,1,false,45,1381,0.449717027399
heldout_primary,general_2026,C26-U-CR-A,flipboard.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1381,0.517065135325
heldout_primary,general_2026,C26-U-CR-A,flipboard.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1381,0.482934864675
heldout_primary,general_2026,C26-U-CR-A,garmin.com,packet_pooled,direction,s2c,-1,false,41,1144,0.55506993007
heldout_primary,general_2026,C26-U-CR-A,garmin.com,packet_pooled,direction,c2s,1,false,41,1144,0.44493006993
heldout_primary,general_2026,C26-U-CR-A,garmin.com,packet_pooled,tcp_flag_pattern,ACK,16,false,41,1144,0.54020979021
heldout_primary,general_2026,C26-U-CR-A,garmin.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,41,1144,0.45979020979
heldout_primary,general_2026,C26-U-CR-A,garmin.com,session_balanced,direction,s2c,-1,false,41,1144,0.555006256234
heldout_primary,general_2026,C26-U-CR-A,garmin.com,session_balanced,direction,c2s,1,false,41,1144,0.444993743766
heldout_primary,general_2026,C26-U-CR-A,garmin.com,session_balanced,tcp_flag_pattern,ACK,16,false,41,1144,0.540891686244
heldout_primary,general_2026,C26-U-CR-A,garmin.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,41,1144,0.459108313756
heldout_primary,general_2026,C26-U-CR-A,getpocket.com,packet_pooled,direction,s2c,-1,false,45,993,0.560926485398
heldout_primary,general_2026,C26-U-CR-A,getpocket.com,packet_pooled,direction,c2s,1,false,45,993,0.439073514602
heldout_primary,general_2026,C26-U-CR-A,getpocket.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,993,0.507552870091
heldout_primary,general_2026,C26-U-CR-A,getpocket.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,993,0.492447129909
heldout_primary,general_2026,C26-U-CR-A,getpocket.com,session_balanced,direction,s2c,-1,false,45,993,0.575310694976
heldout_primary,general_2026,C26-U-CR-A,getpocket.com,session_balanced,direction,c2s,1,false,45,993,0.424689305024
heldout_primary,general_2026,C26-U-CR-A,getpocket.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,993,0.522877252388
heldout_primary,general_2026,C26-U-CR-A,getpocket.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,993,0.477122747612
heldout_primary,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,direction,s2c,-1,false,35,844,0.549763033175
heldout_primary,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,direction,c2s,1,false,35,844,0.450236966825
heldout_primary,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,tcp_flag_pattern,ACK,16,false,35,844,0.537914691943
heldout_primary,general_2026,C26-U-CR-A,joinhoney.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,35,844,0.462085308057
heldout_primary,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,direction,s2c,-1,false,35,844,0.550270215225
heldout_primary,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,direction,c2s,1,false,35,844,0.449729784775
heldout_primary,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,tcp_flag_pattern,ACK,16,false,35,844,0.540017903897
heldout_primary,general_2026,C26-U-CR-A,joinhoney.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,35,844,0.459982096103
heldout_primary,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,direction,s2c,-1,false,45,1694,0.556080283353
heldout_primary,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,direction,c2s,1,false,45,1694,0.443919716647
heldout_primary,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1694,0.551357733176
heldout_primary,general_2026,C26-U-CR-A,trustarc.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1694,0.448642266824
heldout_primary,general_2026,C26-U-CR-A,trustarc.com,session_balanced,direction,s2c,-1,false,45,1694,0.555969780724
heldout_primary,general_2026,C26-U-CR-A,trustarc.com,session_balanced,direction,c2s,1,false,45,1694,0.444030219276
heldout_primary,general_2026,C26-U-CR-A,trustarc.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1694,0.551704161736
heldout_primary,general_2026,C26-U-CR-A,trustarc.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1694,0.448295838264
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,direction,s2c,-1,false,45,1758,0.534129692833
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,direction,c2s,1,false,45,1758,0.465870307167
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1758,0.522753128555
heldout_primary,general_2026,C26-U-CR-A,waze.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1758,0.477246871445
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,direction,s2c,-1,false,45,1758,0.53492716763
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,direction,c2s,1,false,45,1758,0.46507283237
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1758,0.528235779312
heldout_primary,general_2026,C26-U-CR-A,waze.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1758,0.471764220688
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,direction,s2c,-1,false,45,1762,0.526106696935
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,direction,c2s,1,false,45,1762,0.473893303065
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1762,0.474460839955
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1762,0.525539160045
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,direction,s2c,-1,false,45,1762,0.52651198021
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,direction,c2s,1,false,45,1762,0.47348801979
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1762,0.474525115433
heldout_primary,general_2026,C26-U-CR-A,ubuntu.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1762,0.525474884567
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,direction,s2c,-1,false,45,971,0.558187435633
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,direction,c2s,1,false,45,971,0.441812564367
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,tcp_flag_pattern,ACK,16,false,45,971,0.513903192585
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,tcp_flag_pattern,FIN|ACK,17,true,45,971,0.0010298661174
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,971,0.48403707518
heldout_primary,general_2026,C26-U-CR-A,web.de,packet_pooled,tcp_flag_pattern,RST,4,true,45,971,0.0010298661174
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,direction,s2c,-1,false,45,971,0.55804387482
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,direction,c2s,1,false,45,971,0.44195612518
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,tcp_flag_pattern,ACK,16,false,45,971,0.518484699283
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,tcp_flag_pattern,FIN|ACK,17,true,45,971,0.000600600600601
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,971,0.480314099516
heldout_primary,general_2026,C26-U-CR-A,web.de,session_balanced,tcp_flag_pattern,RST,4,true,45,971,0.000600600600601
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,direction,s2c,-1,false,45,1062,0.551789077213
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,direction,c2s,1,false,45,1062,0.448210922787
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1062,0.687382297552
heldout_primary,general_2026,C26-U-CR-B,arin.net,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1062,0.312617702448
heldout_primary,general_2026,C26-U-CR-B,arin.net,session_balanced,direction,s2c,-1,false,45,1062,0.551551814798
heldout_primary,general_2026,C26-U-CR-B,arin.net,session_balanced,direction,c2s,1,false,45,1062,0.448448185202
heldout_primary,general_2026,C26-U-CR-B,arin.net,session_balanced,tcp_flag_pattern,ACK,16,false,45,1062,0.688979276762
heldout_primary,general_2026,C26-U-CR-B,arin.net,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1062,0.311020723238
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,packet_pooled,direction,s2c,-1,false,45,1763,0.536585365854
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,packet_pooled,direction,c2s,1,false,45,1763,0.463414634146
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1763,0.570618264322
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1763,0.429381735678
heldout_primary,general_2026,C26-U-CR-B,adblockplus.org,session_balanced,direction,s2c,-1,false,45,1763,0.536508230701
