cohort_scope,protocol_id,configuration_id,class_name,estimator,direction_stratum,feature,unit,contributing_sessions,observations,mean,q10,q25,median,q75,q90,iqr,minimum,maximum
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,all,iat_us,milliseconds,300,12301,14.9472065002,0,0,0.268,1.87,10.602,1.87,0,918.026
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,all,ip_total_length_bytes,bytes,300,12601,478.840658915,40,40,128,1018,1480,978,40,1480
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,all,ipv4_ttl,raw_value,300,12601,88.3533111849,64,64,64,128,128,64,64,128
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,all,tcp_payload_length_bytes,bytes,300,12601,438.840658915,0,0,88,978,1440,978,0,1440
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,all,tcp_window_raw,raw_value,300,12601,65418.3334902,64894,65535,65535,65535,65535,0,64081,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,c2s,frame_length_bytes,bytes,300,4795,163.621314354,60,60,141,161,362,101,60,560
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,c2s,iat_us,milliseconds,300,4795,4.13425654013,0.118,0.17,0.508,1.968,9.774,1.798,0,62.807
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,c2s,ip_total_length_bytes,bytes,300,4795,147.851601681,40,40,127,147,348,107,40,546
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,c2s,ipv4_ttl,raw_value,300,4795,128,128,128,128,128,128,0,128,128
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,c2s,tcp_payload_length_bytes,bytes,300,4795,107.851601681,0,0,87,107,308,107,0,506
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,c2s,tcp_window_raw,raw_value,300,4795,65225.3121274,64371,64893,65535,65535,65535,642,64081,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,s2c,frame_length_bytes,bytes,300,7806,679.751297041,60,60,303,1494,1494,1434,60,1494
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,s2c,iat_us,milliseconds,300,7506,22.049177348,0,0,0.194,1.715,12.812,1.715,0,918.026
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,s2c,ip_total_length_bytes,bytes,300,7806,663.122174482,40,40,289,1480,1480,1440,40,1480
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,s2c,ipv4_ttl,raw_value,300,7806,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,s2c,tcp_payload_length_bytes,bytes,300,7806,623.122174482,0,0,249,1440,1440,1440,0,1440
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,adblockplus.org,session_balanced,s2c,tcp_window_raw,raw_value,300,7806,65535,65535,65535,65535,65535,65535,0,65535,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,all,frame_length_bytes,bytes,300,12605,606.046013487,60,60,146,1494,1494,1434,60,1494
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,all,iat_us,milliseconds,300,12305,5.61703218204,0,0,0.171,1.034,6.359,1.034,0,349.678
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,all,ip_total_length_bytes,bytes,300,12605,589.926378421,40,40,132,1480,1480,1440,40,1480
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,all,ipv4_ttl,raw_value,300,12605,86.1169377231,64,64,64,128,128,64,64,128
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,all,tcp_payload_length_bytes,bytes,300,12605,549.926378421,0,0,92,1440,1440,1440,0,1440
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,all,tcp_window_raw,raw_value,300,12605,65476.2086474,65535,65535,65535,65535,65535,0,64107,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,c2s,frame_length_bytes,bytes,300,4356,141.112029385,60,60,141,148,210,88,60,555
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,c2s,iat_us,milliseconds,300,4356,1.80044146006,0.095,0.136,0.218,0.981,3.865,0.845,0.001,64.875
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,c2s,ip_total_length_bytes,bytes,300,4356,125.072084481,40,40,127,134,196,94,40,541
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,c2s,ipv4_ttl,raw_value,300,4356,128,128,128,128,128,128,0,128,128
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,c2s,tcp_payload_length_bytes,bytes,300,4356,85.0720844812,0,0,87,94,156,94,0,501
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,c2s,tcp_window_raw,raw_value,300,4356,65364.8748852,64403,65303,65535,65535,65535,232,64107,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,s2c,frame_length_bytes,bytes,300,8249,851.560916475,60,60,1430,1494,1494,1434,60,1494
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,s2c,iat_us,milliseconds,300,7949,7.70849893068,0,0,0.006,1.132,9.23,1.132,0,349.678
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,s2c,ip_total_length_bytes,bytes,300,8249,835.399199903,40,40,1416,1480,1480,1440,40,1480
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,s2c,ipv4_ttl,raw_value,300,8249,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,s2c,tcp_payload_length_bytes,bytes,300,8249,795.399199903,0,0,1376,1440,1440,1440,0,1440
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,packet_pooled,s2c,tcp_window_raw,raw_value,300,8249,65535,65535,65535,65535,65535,65535,0,65535,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,all,frame_length_bytes,bytes,300,12605,606.028491008,60,60,146,1494,1494,1434,60,1494
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,all,iat_us,milliseconds,300,12305,5.617936378,0,0,0.171,1.034,6.359,1.034,0,349.678
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,all,ip_total_length_bytes,bytes,300,12605,589.908836272,40,40,132,1480,1480,1440,40,1480
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,all,ipv4_ttl,raw_value,300,12605,86.1174138599,64,64,64,128,128,64,64,128
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,all,tcp_payload_length_bytes,bytes,300,12605,549.908836272,0,0,92,1440,1440,1440,0,1440
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,all,tcp_window_raw,raw_value,300,12605,65476.2219733,65535,65535,65535,65535,65535,0,64107,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,c2s,frame_length_bytes,bytes,300,4356,141.466305215,60,60,141,148,210,88,60,555
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,c2s,iat_us,milliseconds,300,4356,1.80331043676,0.095,0.136,0.219,0.987,3.874,0.851,0.001,64.875
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,c2s,ip_total_length_bytes,bytes,300,4356,125.437263684,40,40,127,134,196,94,40,541
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,c2s,ipv4_ttl,raw_value,300,4356,128,128,128,128,128,128,0,128,128
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,c2s,tcp_payload_length_bytes,bytes,300,4356,85.4372636841,0,0,87,94,156,94,0,501
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,c2s,tcp_window_raw,raw_value,300,4356,65363.9046841,64403,65303,65535,65535,65535,232,64107,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,s2c,frame_length_bytes,bytes,300,8249,850.068000324,60,60,1430,1494,1494,1434,60,1494
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,s2c,iat_us,milliseconds,300,7949,7.70492310845,0,0,0.009,1.188,9.395,1.188,0,349.678
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,s2c,ip_total_length_bytes,bytes,300,8249,833.901252522,40,40,1416,1480,1480,1440,40,1480
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,s2c,ipv4_ttl,raw_value,300,8249,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,s2c,tcp_payload_length_bytes,bytes,300,8249,793.901252522,0,0,1376,1440,1440,1440,0,1440
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,flipboard.com,session_balanced,s2c,tcp_window_raw,raw_value,300,8249,65535,65535,65535,65535,65535,65535,0,65535,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,all,frame_length_bytes,bytes,275,10929,883.9999085,60,60,1396,1494,1494,1434,60,1494
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,all,iat_us,milliseconds,275,10654,3.79855002816,0,0,0.098,0.892,5.362,0.892,0,1265.028
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,all,ip_total_length_bytes,bytes,275,10929,868.499222253,40,41,1382,1480,1480,1439,40,1480
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,all,ipv4_ttl,raw_value,275,10929,79.4070820752,64,64,64,64,128,0,64,128
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,all,tcp_payload_length_bytes,bytes,275,10929,828.499222253,0,1,1342,1440,1440,1439,0,1440
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,all,tcp_window_raw,raw_value,275,10929,65454.3640772,65535,65535,65535,65535,65535,0,64087,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,c2s,frame_length_bytes,bytes,275,2631,120.715697453,60,60,60,85,439,25,60,568
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,c2s,iat_us,milliseconds,275,2631,2.94012352718,0.089,0.126,0.182,0.587,4.064,0.461,0.001,145.089
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,c2s,ip_total_length_bytes,bytes,275,2631,102.63131889,40,40,40,71,425,31,40,554
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,c2s,ipv4_ttl,raw_value,275,2631,128,128,128,128,128,128,0,128,128
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,c2s,tcp_payload_length_bytes,bytes,275,2631,62.6313188902,0,0,0,31,385,31,0,514
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,c2s,tcp_window_raw,raw_value,275,2631,65200.0437096,64419,64956,65535,65535,65535,579,64087,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,s2c,frame_length_bytes,bytes,275,8298,1126.01012292,60,629,1494,1494,1494,865,60,1494
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,s2c,iat_us,milliseconds,275,8023,4.08005571482,0,0,0,1.681,6.066,1.681,0,1265.028
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,s2c,ip_total_length_bytes,bytes,275,8298,1111.32863341,40,615,1480,1480,1480,865,40,1480
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,s2c,ipv4_ttl,raw_value,275,8298,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,s2c,tcp_payload_length_bytes,bytes,275,8298,1071.32863341,0,575,1440,1440,1440,865,0,1440
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,packet_pooled,s2c,tcp_window_raw,raw_value,275,8298,65535,65535,65535,65535,65535,65535,0,65535,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,all,frame_length_bytes,bytes,275,10929,879.926867337,60,60,1388,1494,1494,1434,60,1494
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,all,iat_us,milliseconds,275,10654,3.75236564952,0,0,0.1,0.904,5.396,0.904,0,1265.028
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,all,ip_total_length_bytes,bytes,275,10929,864.417062559,40,40,1374,1480,1480,1440,40,1480
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,all,ipv4_ttl,raw_value,275,10929,79.4815583448,64,64,64,64,128,0,64,128
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,all,tcp_payload_length_bytes,bytes,275,10929,824.417062559,0,0,1334,1440,1440,1440,0,1440
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,all,tcp_window_raw,raw_value,275,10929,65453.8793995,65535,65535,65535,65535,65535,0,64087,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,c2s,frame_length_bytes,bytes,275,2631,121.983128538,60,60,60,85,439,25,60,568
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,c2s,iat_us,milliseconds,275,2631,2.94781513171,0.088,0.126,0.183,0.6,4.123,0.474,0.001,145.089
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,c2s,ip_total_length_bytes,bytes,275,2631,103.936116459,40,40,40,71,425,31,40,554
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,c2s,ipv4_ttl,raw_value,275,2631,128,128,128,128,128,128,0,128,128
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,c2s,tcp_payload_length_bytes,bytes,275,2631,63.9361164593,0,0,0,31,385,31,0,514
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,c2s,tcp_window_raw,raw_value,275,2631,65203.4290812,64420,64957,65535,65535,65535,578,64087,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,s2c,frame_length_bytes,bytes,275,8298,1118.11367103,60,627,1494,1494,1494,867,60,1494
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,s2c,iat_us,milliseconds,275,8023,4.07157996362,0,0,0,1.816,6.414,1.816,0,1265.028
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,s2c,ip_total_length_bytes,bytes,275,8298,1103.42011358,40,613,1480,1480,1480,867,40,1480
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,s2c,ipv4_ttl,raw_value,275,8298,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,s2c,tcp_payload_length_bytes,bytes,275,8298,1063.42011358,0,573,1440,1440,1440,867,0,1440
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,garmin.com,session_balanced,s2c,tcp_window_raw,raw_value,275,8298,65535,65535,65535,65535,65535,65535,0,65535,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,all,frame_length_bytes,bytes,300,12597,1046.8037628,60,207,1482,1494,1494,1287,60,1494
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,all,iat_us,milliseconds,300,12297,2.34579466537,0,0,0.099,0.936,5.924,0.936,0,205.501
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,all,ip_total_length_bytes,bytes,300,12597,1031.32944352,40,193,1468,1480,1480,1287,40,1480
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,all,ipv4_ttl,raw_value,300,12597,78.3323013416,64,64,64,64,128,0,64,128
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,all,tcp_payload_length_bytes,bytes,300,12597,991.329443518,0,153,1428,1440,1440,1287,0,1440
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,all,tcp_window_raw,raw_value,300,12597,65519.5772803,65535,65535,65535,65535,65535,0,64090,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,c2s,frame_length_bytes,bytes,300,2821,166.308046792,60,60,60,60,664,0,60,720
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,c2s,iat_us,milliseconds,300,2821,0.990358029068,0.09,0.14,0.235,0.528,2.123,0.388,0.01,135.882
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,c2s,ip_total_length_bytes,bytes,300,2821,147.326834456,40,40,40,40,650,0,40,706
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,c2s,ipv4_ttl,raw_value,300,2821,128,128,128,128,128,128,0,128,128
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,c2s,tcp_payload_length_bytes,bytes,300,2821,107.326834456,0,0,0,0,610,0,0,666
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,c2s,tcp_window_raw,raw_value,300,2821,65466.1308047,65535,65535,65535,65535,65535,0,64090,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,s2c,frame_length_bytes,bytes,300,9776,1300.88297872,233,1470,1494,1494,1494,24,60,1494
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,s2c,iat_us,milliseconds,300,9476,2.74930740819,0,0,0,1.72,7.668,1.72,0,205.501
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,s2c,ip_total_length_bytes,bytes,300,9776,1286.42062193,219,1456,1480,1480,1480,24,40,1480
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,s2c,ipv4_ttl,raw_value,300,9776,64,64,64,64,64,64,0,64,64
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,s2c,tcp_payload_length_bytes,bytes,300,9776,1246.42062193,179,1416,1440,1440,1440,24,0,1440
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,packet_pooled,s2c,tcp_window_raw,raw_value,300,9776,65535,65535,65535,65535,65535,65535,0,65535,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,session_balanced,all,frame_length_bytes,bytes,300,12597,1046.78223964,60,207,1482,1494,1494,1287,60,1494
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,session_balanced,all,iat_us,milliseconds,300,12297,2.34682703455,0,0,0.099,0.938,5.927,0.938,0,205.501
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,session_balanced,all,ip_total_length_bytes,bytes,300,12597,1031.30781843,40,193,1468,1480,1480,1287,40,1480
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,session_balanced,all,ipv4_ttl,raw_value,300,12597,78.3337204801,64,64,64,64,128,0,64,128
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,session_balanced,all,tcp_payload_length_bytes,bytes,300,12597,991.307818428,0,153,1428,1440,1440,1287,0,1440
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,session_balanced,all,tcp_window_raw,raw_value,300,12597,65519.5589837,65535,65535,65535,65535,65535,0,64090,65535
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,session_balanced,c2s,frame_length_bytes,bytes,300,2821,166.791120407,60,60,60,60,664,0,60,720
general_all_sessions_sensitivity,general_2026,C26-W-CR-B,getpocket.com,session_balanced,c2s,iat_us,milliseconds,300,2821,0.990913612887,0.09,0.14,0.237,0.543,2.131,0.403,0.01,135.882
