cohort_scope,protocol_id,configuration_id,class_name,position,sessions_in_group,contributing_sessions,contributor_fraction
heldout_primary,general_2026,C26-W-CR-A,garmin.com,31,41,41,1
heldout_primary,general_2026,C26-W-CR-A,garmin.com,32,41,41,1
heldout_primary,general_2026,C26-W-CR-A,garmin.com,33,41,41,1
heldout_primary,general_2026,C26-W-CR-A,garmin.com,34,41,41,1
heldout_primary,general_2026,C26-W-CR-A,garmin.com,35,41,41,1
heldout_primary,general_2026,C26-W-CR-A,garmin.com,36,41,41,1
heldout_primary,general_2026,C26-W-CR-A,garmin.com,37,41,41,1
heldout_primary,general_2026,C26-W-CR-A,garmin.com,38,41,41,1
heldout_primary,general_2026,C26-W-CR-A,garmin.com,39,41,41,1
heldout_primary,general_2026,C26-W-CR-A,garmin.com,40,41,41,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,1,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,2,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,3,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,4,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,5,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,6,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,7,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,8,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,9,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,10,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,11,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,12,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,13,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,14,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,15,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,16,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,17,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,18,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,19,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,20,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,21,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,22,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,23,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,24,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,25,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,26,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,27,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,28,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,29,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,30,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,31,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,32,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,33,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,34,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,35,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,36,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,37,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,38,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,39,45,45,1
heldout_primary,general_2026,C26-W-CR-A,getpocket.com,40,45,45,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,1,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,2,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,3,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,4,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,5,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,6,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,7,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,8,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,9,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,10,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,11,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,12,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,13,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,14,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,15,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,16,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,17,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,18,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,19,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,20,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,21,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,22,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,23,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,24,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,25,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,26,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,27,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,28,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,29,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,30,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,31,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,32,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,33,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,34,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,35,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,36,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,37,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,38,35,35,1
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,39,35,33,0.942857142857
heldout_primary,general_2026,C26-W-CR-A,joinhoney.com,40,35,33,0.942857142857
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,1,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,2,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,3,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,4,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,5,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,6,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,7,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,8,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,9,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,10,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,11,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,12,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,13,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,14,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,15,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,16,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,17,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,18,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,19,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,20,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,21,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,22,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,23,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,24,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,25,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,26,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,27,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,28,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,29,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,30,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,31,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,32,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,33,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,34,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,35,45,45,1
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,36,45,41,0.911111111111
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,37,45,29,0.644444444444
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,38,45,29,0.644444444444
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,39,45,27,0.6
heldout_primary,general_2026,C26-W-CR-A,trustarc.com,40,45,27,0.6
heldout_primary,general_2026,C26-W-CR-A,waze.com,1,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,2,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,3,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,4,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,5,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,6,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,7,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,8,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,9,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,10,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,11,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,12,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,13,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,14,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,15,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,16,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,17,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,18,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,19,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,20,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,21,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,22,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,23,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,24,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,25,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,26,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,27,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,28,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,29,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,30,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,31,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,32,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,33,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,34,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,35,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,36,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,37,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,38,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,39,45,45,1
heldout_primary,general_2026,C26-W-CR-A,waze.com,40,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,1,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,2,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,3,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,4,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,5,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,6,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,7,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,8,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,9,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,10,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,11,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,12,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,13,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,14,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,15,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,16,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,17,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,18,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,19,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,20,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,21,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,22,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,23,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,24,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,25,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,26,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,27,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,28,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,29,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,30,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,31,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,32,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,33,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,34,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,35,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,36,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,37,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,38,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,39,45,45,1
heldout_primary,general_2026,C26-W-CR-A,ubuntu.com,40,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,1,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,2,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,3,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,4,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,5,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,6,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,7,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,8,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,9,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,10,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,11,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,12,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,13,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,14,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,15,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,16,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,17,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,18,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,19,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,20,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,21,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,22,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,23,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,24,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,25,45,45,1
heldout_primary,general_2026,C26-W-CR-A,web.de,26,45,43,0.955555555556
heldout_primary,general_2026,C26-W-CR-A,web.de,27,45,43,0.955555555556
heldout_primary,general_2026,C26-W-CR-A,web.de,28,45,42,0.933333333333
heldout_primary,general_2026,C26-W-CR-A,web.de,29,45,42,0.933333333333
heldout_primary,general_2026,C26-W-CR-A,web.de,30,45,42,0.933333333333
heldout_primary,general_2026,C26-W-CR-A,web.de,31,45,41,0.911111111111
heldout_primary,general_2026,C26-W-CR-A,web.de,32,45,40,0.888888888889
heldout_primary,general_2026,C26-W-CR-A,web.de,33,45,38,0.844444444444
heldout_primary,general_2026,C26-W-CR-A,web.de,34,45,38,0.844444444444
heldout_primary,general_2026,C26-W-CR-A,web.de,35,45,37,0.822222222222
heldout_primary,general_2026,C26-W-CR-A,web.de,36,45,36,0.8
heldout_primary,general_2026,C26-W-CR-A,web.de,37,45,36,0.8
heldout_primary,general_2026,C26-W-CR-A,web.de,38,45,36,0.8
heldout_primary,general_2026,C26-W-CR-A,web.de,39,45,36,0.8
heldout_primary,general_2026,C26-W-CR-A,web.de,40,45,36,0.8
heldout_primary,general_2026,C26-W-CR-B,arin.net,1,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,2,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,3,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,4,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,5,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,6,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,7,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,8,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,9,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,10,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,11,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,12,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,13,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,14,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,15,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,16,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,17,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,18,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,19,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,20,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,21,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,22,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,23,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,24,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,25,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,26,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,27,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,28,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,29,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,30,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,31,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,32,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,33,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,34,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,35,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,36,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,37,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,38,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,39,45,45,1
heldout_primary,general_2026,C26-W-CR-B,arin.net,40,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,1,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,2,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,3,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,4,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,5,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,6,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,7,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,8,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,9,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,10,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,11,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,12,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,13,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,14,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,15,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,16,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,17,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,18,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,19,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,20,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,21,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,22,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,23,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,24,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,25,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,26,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,27,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,28,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,29,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,30,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,31,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,32,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,33,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,34,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,35,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,36,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,37,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,38,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,39,45,45,1
heldout_primary,general_2026,C26-W-CR-B,adblockplus.org,40,45,45,1
heldout_primary,general_2026,C26-W-CR-B,flipboard.com,1,45,45,1
heldout_primary,general_2026,C26-W-CR-B,flipboard.com,2,45,45,1
heldout_primary,general_2026,C26-W-CR-B,flipboard.com,3,45,45,1
